#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
33334881,0.6918876250049802,0.6407985193019566,0.8441814595660749,0.004175579119828881,0.0581613,0.11,1,524354,523926,428,0.11,0.115493,1,523953
70960581,0.6695187059245389,0.22690639873083027,0.8836291913214991,0.005076937858078349,0.269142,0.15,1,952853,952405,448,0.04,0.0407931,1,952441
65394821,0.78891091278537,0.7602735445411279,0.9053254437869822,0.0030978675849653867,0.945737,0.77,2,706716,706257,459,0.79,0.783666,2,706341
38974301,0.8794922108450537,0.825775203115235,0.911242603550296,0.0060784194744054575,0.909814,0.79,2,436962,436500,462,0.81,0.8115,2,436512
15055761,0.7504083828040958,0.7613480121148023,0.9072978303747536,0.006025324008758224,0.869579,0.77,2,248219,247759,460,0.77,0.771986,2,247789
20628581,0.661814215705805,0.5989087063121966,0.9053254437869822,0.006025197590982873,0.756232,0.67,2,321480,321021,459,0.75,0.751218,2,321062
104264041,0.8324260926730148,0.830580260564396,0.8560157790927023,0.0056975227172742305,0.349419,0.33,1,1352198,1351764,434,0.27,0.267839,1,1351795
15444981,0.7376787919837443,0.2840584587279458,0.9644970414201185,0.005595629990341682,0.679729,0.67,1,127422,126933,489,0.71,0.707131,2,126976
41089021,0.8673751942308459,0.7385005528580357,0.9802761341222881,0.005474016090454447,0.913995,0.89,2,611222,610725,497,0.86,0.857404,2,610769
97729681,0.5774458145742858,0.5565910292774386,0.8994082840236686,0.0064364346141982335,0.853782,0.67,2,1322493,1322037,456,0.73,0.723666,2,1322066
123785741,0.6687392924020877,0.7585524734387771,0.9151873767258384,0.00459111434740616,0.0891216,0.81,1,1614302,1613838,464,0.73,0.7556,2,1613878
138054921,0.8473046734929679,0.8163165232440749,0.9151873767258384,0.004653311892878634,0.91813,0.89,2,1908229,1907765,464,0.85,0.851666,2,1907857
183250601,0.31798577632575004,0.4229604345944907,0.9072978303747536,0.004604514631593319,0.546748,0.83,1,2584661,2584201,460,0.75,0.756454,2,2584249
110411501,0.5963883023228017,0.5801379741358589,0.9132149901380672,0.0031744767568278242,0.900348,0.87,2,1514599,1514136,463,0.83,0.831673,2,1514220
20595161,0.20841866209809154,0.2176623720013461,0.8481262327416174,0.005906491299928701,0.0571974,0.03,1,148291,147861,430,0.04,0.0383013,1,147879
