ack_ewma(ms),classes,freq,,,
39.0464,340.28,0,,,
30.5261,340.3,0,,,
29.0104,340.32,0,,,
30.1527,340.34,0,,,
31.2611,340.36,0,,,
36.5044,340.38,0,,,
75.8018,340.4,0,,,
31.9359,340.42,0,,,
28.9744,340.44,0,,,
27.1897,340.46,0,,,
34.9035,340.48,0,,,
31.1123,340.5,0,,,
32.8792,340.52,0,,,
24.1812,340.54,0,,,
34.709,340.56,0,,,
46.8836,340.58,0,,,
46.9534,340.6,0,,,
37.9814,340.62,0,,,
21.7268,340.64,0,,,
26.0907,340.66,0,,,
23.249,340.68,0,,,
47.0398,340.7,0,,,
45.8159,340.72,0,,,
38.1264,340.74,0,,,
26.6505,340.76,0,,,
23.8602,340.78,1,,,
37.7894,340.8,0,,,
26.5158,340.82,0,,,
21.2825,340.84,0,,,
18.4501,340.86,0,,,
39.7039,340.88,1,,,
40.4815,340.9,0,,,
34.1926,340.92,0,,,
26.277,340.94,0,,,
26.1108,340.96,0,,,
21.2443,340.98,0,,,
31.6316,341,0,,,
24.7411,341.02,0,,,
24.2964,341.04,0,,,
25.5751,341.06,0,,,
30.63,341.08,0,,,
13.452,341.1,0,,,
40.7808,341.12,0,,,
42.7123,341.14,0,,,
36.2849,341.16,0,,,
30.9833,341.18,0,,,
13.5933,341.2,0,,,
73.8221,341.22,0,,,
50.1346,341.24,0,,,
50.659,341.26,0,,,
33.4636,341.28,0,,,
37.3854,341.3,0,,,
65.3542,341.32,0,,,
52.5417,341.34,0,,,
78.7227,341.36,0,,,
52.4891,341.38,0,,,
47.7789,341.4,0,,,
45.4658,341.42,0,,,
49.0487,341.44,0,,,
74.8195,341.46,0,,,
48.5278,341.48,0,,,
42.8111,341.5,0,,,
29.7244,341.52,0,,,
29.8898,341.54,0,,,
43.3389,341.56,0,,,
29.3356,341.58,0,,,
29.7342,341.6,0,,,
46.0937,341.62,0,,,
44.2258,341.64,0,,,
30.2903,341.66,0,,,
30.1161,341.68,0,,,
50.4074,341.7,0,,,
48.461,341.72,0,,,
49.7118,341.74,0,,,
74.4847,341.76,0,,,
30.9939,341.78,0,,,
32.7976,341.8,0,,,
67.8161,341.82,0,,,
47.5265,341.84,0,,,
35.2106,341.86,0,,,
26.0842,341.88,0,,,
30.2337,341.9,0,,,
37.695,341.92,0,,,
47.7849,341.94,0,,,
37.1139,341.96,0,,,
25.7277,341.98,0,,,
32.4838,342,0,,,
26.1935,342.02,0,,,
38.8534,342.04,0,,,
32.3413,342.06,0,,,
26.1365,342.08,0,,,
23.6546,342.1,0,,,
25.6618,342.12,0,,,
28.8647,342.14,0,,,
26.5459,342.16,0,,,
20.8184,342.18,0,,,
39.9218,342.2,0,,,
34.211,342.22,0,,,
30.4844,342.24,0,,,
25.3938,342.26,0,,,
23.3575,342.28,0,,,
24.943,342.3,0,,,
32.7772,342.32,1,,,
31.6599,342.34,0,,,
25.864,342.36,0,,,
39.1456,342.38,0,,,
39.6582,342.4,0,,,
34.4633,342.42,0,,,
29.3941,342.44,0,,,
24.3692,342.46,0,,,
22.1516,342.48,0,,,
36.4607,342.5,1,,,
31.6642,342.52,0,,,
28.2657,342.54,0,,,
25.7063,342.56,0,,,
23.4825,342.58,0,,,
22.593,342.6,0,,,
32.4372,342.62,0,,,
28.5749,342.64,0,,,
24.63,342.66,0,,,
33.7534,342.68,0,,,
29.1013,342.7,0,,,
26.0405,342.72,0,,,
23.6162,342.74,0,,,
23.2465,342.76,0,,,
33.2986,342.78,0,,,
27.7194,342.8,0,,,
24.2878,342.82,0,,,
41.5151,342.84,0,,,
315.806,342.86,0,,,
171.322,342.88,0,,,
97.3289,342.9,0,,,
62.9119,342.92,0,,,
37.1647,342.94,0,,,
16.0659,342.96,0,,,
56.8264,342.98,0,,,
51.5305,343,0,,,
56.0122,343.02,0,,,
77.6049,343.04,0,,,
51.5742,343.06,0,,,
67.8775,343.08,1,,,
40.351,343.1,0,,,
17.3404,343.12,1,,,
77.9735,343.14,0,,,
74.3894,343.16,0,,,
58.8148,343.18,0,,,
45.1635,343.2,0,,,
41.6662,343.22,0,,,
34.6665,343.24,0,,,
40.8666,343.26,0,,,
48.1466,343.28,0,,,
51.6587,343.3,0,,,
41.0635,343.32,0,,,
40.4254,343.34,0,,,
32.3685,343.36,0,,,
39.9474,343.38,0,,,
47.779,343.4,0,,,
52.1116,343.42,0,,,
40.6446,343.44,0,,,
40.2579,343.46,0,,,
54.3921,343.48,0,,,
41.5569,343.5,0,,,
39.4227,343.52,0,,,
39.7691,343.54,0,,,
57.6349,343.56,0,,,
42.254,343.58,0,,,
40.3016,343.6,0,,,
41.3206,343.62,0,,,
17.7283,343.64,0,,,
41.1984,343.66,0,,,
44.7815,343.68,0,,,
29.2051,343.7,0,,,
31.482,343.72,0,,,
32.2459,343.74,0,,,
34.0876,343.76,0,,,
29.8351,343.78,0,,,
13.134,343.8,0,,,
22.0536,343.82,0,,,
28.0214,343.84,1,,,
30.4086,343.86,0,,,
33.7221,343.88,0,,,
36.8889,343.9,0,,,
30.3555,343.92,0,,,
37.1927,343.94,0,,,
34.0771,343.96,0,,,
36.4308,343.98,0,,,
31.3723,344,0,,,
34.1489,344.02,0,,,
29.8596,344.04,0,,,
331.649,344.06,0,,,
70.3775,344.08,0,,,
69.4604,344.1,0,,,
57.7842,344.12,0,,,
39.9137,344.14,0,,,
69.3655,344.16,0,,,
73.9462,344.18,0,,,
54.7785,344.2,0,,,
65.1114,344.22,0,,,
54.8178,344.24,0,,,
40.5271,344.26,0,,,
69.0109,344.28,0,,,
73.2043,344.3,0,,,
55.6817,344.32,0,,,
65.4727,344.34,0,,,
57.1716,344.36,0,,,
48.0686,344.38,0,,,
64.8275,344.4,0,,,
65.531,344.42,0,,,
29.1528,344.44,0,,,
48.3444,344.46,0,,,
65.5378,344.48,0,,,
73.3814,344.5,0,,,
30.5525,344.52,0,,,
77.9021,344.54,0,,,
42.9474,344.56,0,,,
44.7789,344.58,0,,,
38.3116,344.6,0,,,
37.5246,344.62,0,,,
35.4099,344.64,0,,,
32.1639,344.66,0,,,
35.0656,344.68,0,,,
40.4262,344.7,0,,,
73.1705,344.72,1,,,
49.0682,344.74,0,,,
39.4273,344.76,0,,,
46.9709,344.78,0,,,
39.1884,344.8,0,,,
34.2753,344.82,0,,,
34.1101,344.84,0,,,
40.8471,344.86,0,,,
74.5388,344.88,0,,,
47.2155,344.9,0,,,
39.8862,344.92,0,,,
47.1545,344.94,0,,,
39.2618,344.96,0,,,
33.1047,344.98,0,,,
74.762,345,0,,,
46.7048,345.02,0,,,
39.6819,345.04,0,,,
47.6728,345.06,0,,,
40.6691,345.08,0,,,
34.8676,345.1,0,,,
80.2249,345.12,1,,,
33.2899,345.14,0,,,
30.116,345.16,0,,,
33.6464,345.18,0,,,
45.8586,345.2,0,,,
42.3434,345.22,0,,,
37.9374,345.24,0,,,
81.9914,345.26,0,,,
33.9965,345.28,0,,,
30.3986,345.3,0,,,
35.0919,345.32,0,,,
32.9233,345.34,0,,,
79.0677,345.36,0,,,
58.0271,345.38,0,,,
42.4108,345.4,0,,,
30.8627,345.42,0,,,
33.3451,345.44,0,,,
28.8043,345.46,0,,,
28.9217,345.48,0,,,
12.7687,345.5,0,,,
23.7075,345.52,0,,,
26.283,345.54,0,,,
30.3132,345.56,0,,,
32.5253,345.58,0,,,
34.6101,345.6,0,,,
323.446,345.62,0,,,
127.711,345.64,0,,,
96.0845,345.66,0,,,
70.2338,345.68,0,,,
55.6935,345.7,0,,,
38.4774,345.72,0,,,
103.591,345.74,0,,,
86.4364,345.76,0,,,
78.3746,345.78,0,,,
63.1498,345.8,0,,,
54.0599,345.82,0,,,
36.624,345.84,0,,,
104.65,345.86,0,,,
85.6598,345.88,0,,,
54.0822,345.9,0,,,
36.0329,345.92,0,,,
106.213,345.94,0,,,
43.6853,345.96,0,,,
61.8741,345.98,0,,,
71.4122,346,0,,,
59.1649,346.02,0,,,
50.666,346.04,0,,,
34.6664,346.06,0,,,
51.8658,346.08,0,,,
35.1463,346.1,0,,,
42.6468,346.12,0,,,
48.2587,346.14,0,,,
68.3202,346.16,0,,,
77.1281,346.18,0,,,
40.2164,346.2,0,,,
65.3113,346.22,0,,,
58.5245,346.24,0,,,
57.0098,346.26,0,,,
34.8039,346.28,0,,,
44.5216,346.3,0,,,
33.4086,346.32,0,,,
22.9635,346.34,0,,,
39.7854,346.36,0,,,
87.9142,346.38,0,,,
34.1898,346.4,0,,,
45.4759,346.42,0,,,
31.3904,346.44,0,,,
23.3561,346.46,0,,,
41.7425,346.48,0,,,
31.8854,346.5,0,,,
23.5542,346.52,0,,,
49.8803,346.54,0,,,
33.7521,346.56,0,,,
24.3008,346.58,0,,,
33.5879,346.6,0,,,
44.9527,346.62,0,,,
27.6764,346.64,0,,,
24.2706,346.66,0,,,
43.3082,346.68,0,,,
80.3233,346.7,0,,,
33.8517,346.72,0,,,
55.4996,346.74,0,,,
34.1999,346.76,0,,,
49.0799,346.78,0,,,
46.032,346.8,0,,,
35.2128,346.82,0,,,
30.8851,346.84,0,,,
25.7155,346.86,0,,,
18.0862,346.88,0,,,
48.4308,346.9,0,,,
35.4689,346.92,0,,,
33.3876,346.94,0,,,
25.3731,346.96,0,,,
11.3492,346.98,0,,,
72.6159,347,0,,,
26.092,347.02,0,,,
32.2762,347.04,0,,,
27.9105,347.06,0,,,
25.6183,347.08,0,,,
33.0473,347.1,0,,,
25.8189,347.12,0,,,
30.7276,347.14,0,,,
33.291,347.16,0,,,
31.3164,347.18,0,,,
26.9266,347.2,0,,,
28.1706,347.22,0,,,
28.6683,347.24,0,,,
33.0673,347.26,0,,,
32.4269,347.28,0,,,
27.3708,347.3,0,,,
12.1483,347.32,0,,,
19.8593,347.34,0,,,
19.3437,347.36,0,,,
32.318,347.38,0,,,
23.1272,347.4,0,,,
31.4509,347.42,0,,,
32.3804,347.44,0,,,
21.4548,347.46,0,,,
22.8728,347.48,0,,,
23.5491,347.5,0,,,
30.4196,347.52,0,,,
27.7196,347.54,0,,,
30.2878,347.56,0,,,
30.1151,347.58,0,,,
34.8461,347.6,0,,,
22.1261,347.62,0,,,
20.8505,347.64,0,,,
31.5188,347.66,0,,,
35.4075,347.68,1,,,
27.363,347.7,0,,,
12.1452,347.72,0,,,
12.475,347.74,0,,,
22.99,347.76,0,,,
21.196,347.78,0,,,
31.4798,347.8,0,,,
34.7919,347.82,0,,,
163.6,347.84,0,,,
59.9548,347.86,0,,,
32.3819,347.88,0,,,
38.1528,347.9,0,,,
74.1298,347.92,0,,,
51.091,347.94,0,,,
72.0364,347.96,0,,,
46.5143,347.98,0,,,
45.0057,348,0,,,
43.5876,348.02,0,,,
39.635,348.04,0,,,
36.254,348.06,0,,,
42.7016,348.08,0,,,
39.2806,348.1,0,,,
52.602,348.12,0,,,
40.6136,348.14,0,,,
45.0454,348.16,0,,,
19.2182,348.18,0,,,
52.6873,348.2,0,,,
57.6749,348.22,0,,,
56.07,348.24,0,,,
47.4987,348.26,0,,,
19.8308,348.28,0,,,
55.3323,348.3,0,,,
45.9733,348.32,0,,,
44.1893,348.34,0,,,
39.8757,348.36,1,,,
34.8127,348.38,0,,,
62.612,348.4,0,,,
36.2349,348.42,0,,,
32.3176,348.44,0,,,
30.8203,348.46,0,,,
29.1281,348.48,1,,,
34.4513,348.5,0,,,
56.3805,348.52,0,,,
39.9522,348.54,0,,,
31.5809,348.56,0,,,
40.8324,348.58,0,,,
31.3329,348.6,0,,,
32.3332,348.62,0,,,
35.2133,348.64,0,,,
28.4853,348.66,0,,,
28.1941,348.68,0,,,
34.6777,348.7,0,,,
55.8711,348.72,0,,,
33.9839,348.74,0,,,
27.9936,348.76,0,,,
26.1974,348.78,0,,,
33.879,348.8,0,,,
41.5857,348.82,0,,,
32.2343,348.84,0,,,
35.0937,348.86,0,,,
27.2375,348.88,0,,,
37.295,348.9,0,,,
16.118,348.92,0,,,
41.0054,348.94,0,,,
33.8022,348.96,0,,,
42.9209,348.98,0,,,
33.3683,349,0,,,
44.0722,349.02,0,,,
35.6289,349.04,1,,,
24.5557,349.06,0,,,
36.2223,349.08,0,,,
11.2214,349.1,0,,,
49.7954,349.12,0,,,
28.3273,349.14,0,,,
30.5309,349.16,0,,,
25.4124,349.18,0,,,
32.9704,349.2,0,,,
31.2376,349.22,0,,,
37.6951,349.24,0,,,
34.278,349.26,0,,,
42.9138,349.28,0,,,
37.5655,349.3,0,,,
29.4262,349.32,0,,,
30.3705,349.34,0,,,
18.7437,349.36,0,,,
11.0975,349.38,0,,,
35.039,349.4,0,,,
41.6156,349.42,0,,,
32.5593,349.44,0,,,
31.0278,349.46,0,,,
28.6111,349.48,0,,,
30.0444,349.5,0,,,
22.8888,349.52,0,,,
27.7822,349.54,0,,,
32.1129,349.56,0,,,
14.0452,349.58,0,,,
28.6033,349.6,0,,,
31.2413,349.62,0,,,
31.2554,349.64,0,,,
76.2478,349.66,0,,,
39.1996,349.68,0,,,
34.9516,349.7,0,,,
42.1806,349.72,0,,,
71.4722,349.74,0,,,
57.3889,349.76,0,,,
51.0009,349.78,0,,,
34.8004,349.8,0,,,
75.1955,349.82,0,,,
52.7568,349.84,1,,,
36.1027,349.86,0,,,
36.6411,349.88,0,,,
45.8564,349.9,0,,,
68.0114,349.92,0,,,
45.7047,349.94,0,,,
61.912,349.96,0,,,
64.6381,349.98,0,,,
62.4552,350,0,,,
38.1821,350.02,0,,,
42.2728,350.04,0,,,
29.6987,350.06,0,,,
64.6318,350.08,0,,,
37.6506,350.1,0,,,
47.5441,350.12,0,,,
54.1868,350.14,0,,,
40.2747,350.16,0,,,
25.404,350.18,0,,,
25.1616,350.2,0,,,
25.6646,350.22,0,,,
27.0659,350.24,0,,,
36.0263,350.26,0,,,
57.0105,350.28,0,,,
44.4042,350.3,0,,,
34.5617,350.32,0,,,
48.0247,350.34,0,,,
47.4099,350.36,0,,,
29.7639,350.38,0,,,
27.5056,350.4,0,,,
21.8022,350.42,0,,,
23.1209,350.44,0,,,
27.2484,350.46,0,,,
27.0993,350.48,0,,,
34.8397,350.5,0,,,
55.9359,350.52,0,,,
45.1744,350.54,0,,,
36.0697,350.56,0,,,
46.8279,350.58,0,,,
48.1312,350.6,0,,,
26.8746,350.62,0,,,
34.7498,350.64,0,,,
57.0999,350.66,0,,,
24.04,350.68,0,,,
30.616,350.7,0,,,
30.8464,350.72,0,,,
46.5386,350.74,0,,,
48.0154,350.76,0,,,
31.8062,350.78,0,,,
30.1225,350.8,0,,,
23.449,350.82,0,,,
20.1796,350.84,0,,,
23.8687,350.86,0,,,
32.9475,350.88,0,,,
57.579,350.9,0,,,
24.2316,350.92,0,,,
31.8926,350.94,0,,,
30.1571,350.96,0,,,
46.8628,350.98,0,,,
23.9306,351,0,,,
57.4689,351.02,0,,,
24.1876,351.04,0,,,
31.275,351.06,0,,,
30.51,351.08,0,,,
29.6724,351.1,0,,,
53.869,351.12,0,,,
22.7476,351.14,0,,,
30.699,351.16,0,,,
32.0796,351.18,0,,,
50.0318,351.2,0,,,
50.0127,351.22,0,,,
35.0051,351.24,0,,,
31.402,351.26,0,,,
26.7431,351.28,0,,,
31.0972,351.3,0,,,
32.3048,351.32,0,,,
54.3219,351.34,0,,,
22.9288,351.36,0,,,
31.9715,351.38,0,,,
29.6956,351.4,0,,,
32.8783,351.42,0,,,
33.7272,351.44,0,,,
30.2909,351.46,0,,,
33.1594,351.48,0,,,
38.4638,351.5,0,,,
27.3855,351.52,0,,,
18.9344,351.54,0,,,
27.9738,351.56,0,,,
50.1895,351.58,0,,,
40.4758,351.6,0,,,
36.5903,351.62,0,,,
26.6361,351.64,0,,,
37.0545,351.66,0,,,
34.0218,351.68,0,,,
121.662,351.7,0,,,
83.4649,351.72,0,,,
74.1859,351.74,0,,,
69.8744,351.76,0,,,
47.1498,351.78,0,,,
35.0599,351.8,0,,,
31.424,351.82,0,,,
48.5696,351.84,0,,,
68.6278,351.86,0,,,
65.3405,351.88,0,,,
66.9362,351.9,0,,,
45.3745,351.92,0,,,
34.3498,351.94,0,,,
31.1399,351.96,0,,,
48.456,351.98,0,,,
69.7824,352,0,,,
62.713,352.02,0,,,
46.1096,352.04,0,,,
32.8439,352.06,0,,,
30.5375,352.08,0,,,
48.215,352.1,0,,,
71.486,352.12,0,,,
63.9944,352.14,0,,,
64.5978,352.16,0,,,
70.2391,352.18,0,,,
47.8956,352.2,0,,,
33.5583,352.22,0,,,
30.2233,352.24,0,,,
48.6893,352.26,0,,,
67.002,352.28,0,,,
47.8008,352.3,0,,,
34.7203,352.32,0,,,
30.6881,352.34,0,,,
49.4753,352.36,0,,,
48.0554,352.38,0,,,
36.0222,352.4,0,,,
31.2089,352.42,0,,,
47.8381,352.44,0,,,
72.9403,352.46,0,,,
37.5905,352.48,0,,,
60.0362,352.5,0,,,
43.8145,352.52,0,,,
36.7258,352.54,0,,,
31.4903,352.56,0,,,
29.3961,352.58,0,,,
26.7585,352.6,0,,,
55.1034,352.62,0,,,
64.0414,352.64,0,,,
41.8165,352.66,0,,,
34.7266,352.68,0,,,
43.1163,352.7,0,,,
38.2465,352.72,0,,,
30.8986,352.74,0,,,
29.1594,352.76,0,,,
63.7622,352.78,0,,,
43.5049,352.8,0,,,
57.4603,352.82,0,,,
66.7841,352.84,0,,,
36.7255,352.86,0,,,
58.4902,352.88,0,,,
43.1961,352.9,0,,,
38.2784,352.92,0,,,
13.5645,352.94,0,,,
25.2258,352.96,0,,,
43.5097,352.98,0,,,
38.4039,353,0,,,
31.8142,353.02,0,,,
39.1257,353.04,0,,,
41.8732,353.06,0,,,
32.2597,353.08,0,,,
24.1216,353.1,0,,,
31.2486,353.12,0,,,
36.4994,353.14,0,,,
42.1998,353.16,0,,,
40.2799,353.18,0,,,
17.312,353.2,0,,,
26.7248,353.22,0,,,
41.2899,353.24,0,,,
40.516,353.26,0,,,
34.8064,353.28,0,,,
34.9226,353.3,0,,,
31.969,353.32,0,,,
21.7876,353.34,0,,,
23.715,353.36,0,,,
31.686,353.38,0,,,
35.4744,353.4,0,,,
42.3898,353.42,0,,,
40.9559,353.44,0,,,
17.5824,353.46,0,,,
26.8329,353.48,0,,,
31.6293,353.5,0,,,
21.0517,353.52,0,,,
23.4207,353.54,0,,,
31.5683,353.56,0,,,
36.0273,353.58,0,,,
42.0109,353.6,0,,,
42.0044,353.62,0,,,
18.0017,353.64,0,,,
26.4007,353.66,0,,,
44.1603,353.68,0,,,
39.2641,353.7,0,,,
35.5056,353.72,0,,,
35.2023,353.74,0,,,
36.5467,353.76,0,,,
41.6187,353.78,0,,,
41.8475,353.8,0,,,
17.939,353.82,0,,,
26.9756,353.84,0,,,
44.9902,353.86,0,,,
29.7166,353.88,0,,,
20.8866,353.9,0,,,
21.5546,353.92,0,,,
30.2219,353.94,0,,,
34.2887,353.96,0,,,
40.1155,353.98,0,,,
41.8462,354,0,,,
17.9385,354.02,0,,,
28.1754,354.04,0,,,
45.4702,354.06,0,,,
22.0709,354.08,0,,,
36.6838,354.1,0,,,
30.8735,354.12,0,,,
37.1927,354.14,0,,,
31.7681,354.16,0,,,
36.1073,354.18,0,,,
154.633,354.2,0,,,
93.6532,354.22,0,,,
55.4613,354.24,0,,,
33.5845,354.26,0,,,
62.0338,354.28,0,,,
66.8135,354.3,0,,,
57.9254,354.32,0,,,
93.3702,354.34,0,,,
69.1481,354.36,0,,,
45.0592,354.38,0,,,
30.0237,354.4,0,,,
61.2095,354.42,0,,,
92.5734,354.44,0,,,
68.8294,354.46,0,,,
44.9317,354.48,0,,,
29.3727,354.5,0,,,
64.5491,354.52,0,,,
70.2196,354.54,0,,,
59.2879,354.56,0,,,
88.5151,354.58,0,,,
36.6061,354.6,0,,,
45.2424,354.62,0,,,
35.497,354.64,0,,,
25.5988,354.66,0,,,
64.8395,354.68,0,,,
69.7358,354.7,0,,,
86.6377,354.72,0,,,
35.8551,354.74,0,,,
44.942,354.76,0,,,
64.8203,354.78,0,,,
72.7281,354.8,0,,,
62.0912,354.82,0,,,
90.2365,354.84,0,,,
37.2946,354.86,0,,,
62.7883,354.88,0,,,
72.5153,354.9,0,,,
34.6325,354.92,0,,,
22.253,354.94,0,,,
59.3012,354.96,0,,,
72.3205,354.98,0,,,
65.5282,355,0,,,
94.6113,355.02,0,,,
39.0445,355.04,0,,,
42.0178,355.06,0,,,
35.4071,355.08,0,,,
15.3628,355.1,0,,,
15.1451,355.12,0,,,
95.6197,355.14,0,,,
60.305,355.16,0,,,
71.522,355.18,0,,,
65.8088,355.2,0,,,
38.1983,355.22,0,,,
30.4361,355.24,0,,,
94.3014,355.26,0,,,
47.3206,355.28,0,,,
41.1282,355.3,0,,,
29.6513,355.32,0,,,
31.6605,355.34,0,,,
24.6642,355.36,0,,,
36.2657,355.38,0,,,
33.1063,355.4,0,,,
54.377,355.42,0,,,
91.9508,355.44,0,,,
37.9803,355.46,0,,,
25.9921,355.48,0,,,
30.1969,355.5,0,,,
24.6787,355.52,0,,,
30.2715,355.54,0,,,
24.1086,355.56,0,,,
37.8434,355.58,0,,,
33.7374,355.6,0,,,
91.4632,355.62,0,,,
37.7853,355.64,0,,,
25.9141,355.66,0,,,
88.8292,355.68,0,,,
36.7317,355.7,0,,,
25.4927,355.72,0,,,
32.3971,355.74,0,,,
23.7588,355.76,0,,,
32.3035,355.78,0,,,
24.9214,355.8,0,,,
37.5686,355.82,0,,,
35.4274,355.84,0,,,
34.571,355.86,0,,,
57.6284,355.88,0,,,
89.6514,355.9,0,,,
58.3831,355.92,0,,,
91.7532,355.94,0,,,
38.5171,355.96,0,,,
34.8768,355.98,0,,,
39.1507,356,0,,,
323.046,356.02,0,,,
153.447,356.04,0,,,
115.979,356.06,0,,,
79.9916,356.08,0,,,
50.5966,356.1,0,,,
49.6387,356.12,0,,,
60.0555,356.14,0,,,
103.222,356.16,0,,,
93.4889,356.18,0,,,
70.9955,356.2,0,,,
46.9982,356.22,0,,,
49.9993,356.24,0,,,
58.9997,356.26,0,,,
103.4,356.28,0,,,
91.76,356.3,0,,,
70.904,356.32,0,,,
46.3616,356.34,0,,,
49.7446,356.36,0,,,
58.8979,356.38,0,,,
103.959,356.4,0,,,
91.3837,356.42,0,,,
71.3535,356.44,0,,,
45.9414,356.46,0,,,
50.7766,356.48,0,,,
58.1106,356.5,0,,,
104.244,356.52,0,,,
42.8977,356.54,0,,,
65.7591,356.56,0,,,
61.1036,356.58,0,,,
43.6415,356.6,0,,,
49.2566,356.62,0,,,
57.5026,356.64,0,,,
103.401,356.66,0,,,
42.5604,356.68,0,,,
65.0242,356.7,0,,,
60.8097,356.72,0,,,
44.1239,356.74,0,,,
48.8495,356.76,0,,,
57.3398,356.78,0,,,
104.536,356.8,0,,,
43.0144,356.82,0,,,
64.0058,356.84,0,,,
59.8023,356.86,0,,,
43.7209,356.88,0,,,
48.6884,356.9,0,,,
57.2753,356.92,0,,,
105.11,356.94,0,,,
43.2441,356.96,0,,,
63.4976,356.98,0,,,
60.1991,357,0,,,
43.8796,357.02,0,,,
48.1518,357.04,0,,,
57.0607,357.06,0,,,
105.624,357.08,0,,,
43.4497,357.1,0,,,
64.1799,357.12,0,,,
59.872,357.14,0,,,
43.1488,357.16,0,,,
18.4595,357.18,0,,,
37.9838,357.2,0,,,
53.5935,357.22,0,,,
105.437,357.24,0,,,
43.375,357.26,0,,,
61.75,357.28,0,,,
59.5,357.3,0,,,
43.6,357.32,0,,,
18.64,357.34,0,,,
36.856,357.36,0,,,
54.3424,357.38,0,,,
106.937,357.4,0,,,
43.9748,357.42,0,,,
59.5899,357.44,0,,,
59.236,357.46,0,,,
42.8944,357.48,0,,,
18.3578,357.5,0,,,
36.7431,357.52,0,,,
53.6972,357.54,0,,,
109.079,357.56,0,,,
44.8316,357.58,0,,,
57.5326,357.6,0,,,
58.413,357.62,0,,,
42.5652,357.64,0,,,
18.2261,357.66,0,,,
37.8904,357.68,0,,,
54.7562,357.7,0,,,
108.902,357.72,0,,,
44.761,357.74,0,,,
56.9044,357.76,0,,,
58.1618,357.78,0,,,
43.0647,357.8,0,,,
18.4259,357.82,0,,,
38.5704,357.84,0,,,
53.8281,357.86,0,,,
22.7313,357.88,0,,,
38.5448,357.9,0,,,
54.4179,357.92,0,,,
22.9672,357.94,0,,,
95.5869,357.96,0,,,
44.4758,357.98,0,,,
18.9903,358,0,,,
57.0791,358.02,0,,,
24.0316,358.04,0,,,
43.8364,358.06,0,,,
42.2938,358.08,0,,,
67.1713,358.1,0,,,
26.6206,358.12,0,,,
29.2482,358.14,0,,,
27.2993,358.16,0,,,
30.7197,358.18,0,,,
55.4879,358.2,0,,,
40.7952,358.22,0,,,
66.1181,358.24,0,,,
50.4472,358.26,0,,,
36.9789,358.28,0,,,
35.1916,358.3,0,,,
30.2766,358.32,0,,,
22.9106,358.34,0,,,
28.3643,358.36,0,,,
26.9457,358.38,0,,,
30.5783,358.4,0,,,
53.6313,358.42,0,,,
40.0525,358.44,0,,,
65.821,358.46,0,,,
50.9284,358.48,0,,,
36.5714,358.5,0,,,
35.0285,358.52,0,,,
30.8114,358.54,0,,,
23.7246,358.56,0,,,
28.6898,358.58,0,,,
25.8759,358.6,0,,,
31.3504,358.62,0,,,
52.7401,358.64,0,,,
39.6961,358.66,0,,,
65.6784,358.68,0,,,
51.4714,358.7,0,,,
36.7885,358.72,0,,,
34.5154,358.74,0,,,
32.4062,358.76,0,,,
23.7625,358.78,0,,,
30.505,358.8,0,,,
23.602,358.82,0,,,
10.6408,358.84,0,,,
25.2563,358.86,0,,,
50.3025,358.88,0,,,
38.721,358.9,0,,,
66.4884,358.92,0,,,
50.5954,358.94,0,,,
50.4126,358.96,0,,,
38.165,358.98,0,,,
67.466,359,1,,,
52.1864,359.02,0,,,
23.5702,359.04,0,,,
10.6281,359.06,0,,,
54.9488,359.08,0,,,
38.7795,359.1,0,,,
35.9118,359.12,0,,,
32.9647,359.14,0,,,
23.9859,359.16,0,,,
31.1944,359.18,0,,,
23.2777,359.2,0,,,
10.5111,359.22,0,,,
24.6044,359.24,0,,,
52.6283,359.26,0,,,
35.5405,359.28,0,,,
33.4162,359.3,0,,,
24.1665,359.32,0,,,
31.2666,359.34,0,,,
23.9066,359.36,0,,,
10.7627,359.38,0,,,
36.987,359.4,0,,,
35.1948,359.42,0,,,
58.9701,359.44,0,,,
60.9482,359.46,0,,,
53.7793,359.48,0,,,
39.5117,359.5,0,,,
25.8296,359.52,0,,,
30.1179,359.54,0,,,
28.2471,359.56,0,,,
27.9918,359.58,0,,,
27.9967,359.6,0,,,
31.5987,359.62,0,,,
32.4395,359.64,0,,,
31.5758,359.66,0,,,
44.4303,359.68,0,,,
37.1089,359.7,0,,,
26.3141,359.72,0,,,
35.8903,359.74,0,,,
45.4624,359.76,0,,,
26.4114,359.78,0,,,
32.7646,359.8,0,,,
37.7058,359.82,0,,,
38.9536,359.84,0,,,
32.9814,359.86,0,,,
24.2388,359.88,0,,,
31.0713,359.9,0,,,
22.6285,359.92,0,,,
167.661,359.94,0,,,
124.064,359.96,0,,,
82.0257,359.98,0,,,
61.0103,360,0,,,
44.2041,360.02,0,,,
54.8816,360.04,0,,,
35.7527,360.06,0,,,
23.3011,360.08,0,,,
65.7204,360.1,0,,,
85.0882,360.12,0,,,
55.1341,360.14,0,,,
41.5115,360.16,0,,,
54.4046,360.18,0,,,
34.9618,360.2,0,,,
22.9847,360.22,0,,,
63.7939,360.24,0,,,
58.0012,360.26,0,,,
42.4005,360.28,0,,,
54.1602,360.3,0,,,
39.803,360.32,0,,,
85.9803,360.34,0,,,
42.3169,360.36,0,,,
34.9267,360.38,0,,,
34.9707,360.4,0,,,
33.7883,360.42,0,,,
31.5153,360.44,0,,,
28.2061,360.46,0,,,
