#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
11305301,0.13137111199678078,0.15743296064037857,0.9655870182042824,0.025371036170653883,0.0418313,0.92,1,287845,287368,477,0.89,0.887265,2,287388
14286581,0.18371318781395546,0.15743296064037857,0.880566777607679,0.033030183508042696,0.0579467,0.17,1,289104,288669,435,0.19,0.183388,1,288689
17001721,0.12579848704515567,0.12594479418269644,0.9311740636770858,0.032898329768352066,0.837231,0.7,2,169690,169230,460,0.73,0.725741,2,169248
18914201,0.17998296279609766,0.15743296064037857,0.8663967375082451,0.032381154649392944,0.589471,0.07,1,324477,324049,428,0.04,0.0410473,1,324069
5686721,0.26687275814864236,0.308568602855142,0.9453441037765196,0.029430058101609553,0.5736,0.95,1,135303,134836,467,0.89,0.89,2,135198
4602841,0.16402895600724707,0.13854021819872994,0.8603238631799162,0.04846857506940336,0.0144673,0.0,1,57865,57440,425,0.04,0.040656,1,57454
1789841,0.060774750250779296,0.06310306644867975,0.8562752802943636,0.047942677123945045,0.00202922,0.03,1,248066,247643,423,0.0,0.00202982,1,247663
3108561,0.05362691357596831,0.07556782110738171,0.9271254807915332,0.04794014876843803,0.9388,0.73,2,73052,72594,458,0.75,0.737716,2,72616
28365381,0.21795870391870323,0.12443501209015521,0.8825910690504551,0.0341654151306907,0.0332925,0.05,1,229539,229103,436,0.0,0.00320271,1,229131
3817461,0.18611220356539804,0.22040614489653,0.9595141438759536,0.024097503501772376,0.296683,0.86,1,293559,293085,474,0.86,0.860546,2,293109
8617041,0.12622135103132384,0.12885635935677958,0.955465560990401,0.03426996263090561,0.903929,0.98,2,96349,95877,472,0.93,0.930416,2,95895
20262581,0.32637024149901517,0.31486592128075713,0.8744939032793502,0.016207517306593446,0.0338177,0.01,1,188776,188344,432,0.0,0.00198929,1,188374
6457781,0.10467531896623096,0.12595203609888592,0.880566777607679,0.03397326011215785,0.217532,0.2,1,333947,333512,435,0.17,0.166096,1,333531
8662581,0.12618097311992546,0.1259462110793422,0.8603238631799162,0.03408905879437896,0.046,0.0,1,433880,433455,425,0.01,0.00992,1,433473
2668241,0.08468699101430356,0.11306646313639218,0.8684210289510214,542.9602106372973,0.685806,0.15,1,154214,153785,429,0.18,0.166883,1,153799
829921,0.07729120872731193,0.05565554281262599,0.8643724460654688,0.04731058824719226,0.0186804,0.03,1,94687,94260,427,0.03,0.0411672,1,94304
915421,0.09842115903354186,0.1637302790659937,0.8623481546226925,0.04778339072700334,0.00222345,0.07,1,114916,114490,426,0.09,0.0854266,1,114504
