#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),rtt_ratio_real,ack_ewma,send_ack_ewma_norm,rtt_ratio_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4799021,1487.76,1483.19,1488,1460,2.31055900621118,0.804599068721033,0.793374592799029,0.805194805194805,0.752182,0,2,5039918,5038430,1488
4800481,1579.19,1487.76,1584,1460,2.45962732919255,0.854045547221036,0.795819135904829,0.857142857142857,0.786873,0,2,5041502,5039918,1584
4804861,1748.22,1676.33,1752,1460,2.72049689440994,0.94545906861287,0.896687296399514,0.948051948051948,0.92708,0,2,5046542,5044790,1752
4815081,1748.64,1684.75,1752,1460,2.72049689440994,0.945686209824398,0.901191246716984,0.948051948051948,0.949544,0,2,5058950,5057198,1752
4823841,1183.83,1332.66,1176,1460,1.82608695652174,0.640229953436052,0.712854445377567,0.636363636363636,0.499681,0,1,5068454,5067278,1176
4834061,1463.81,1460.27,1464,1460,2.27329192546584,0.791646611539855,0.781114433502544,0.792207792207792,0.720423,0,2,5077838,5076374,1464
4835521,1532.39,1463.81,1536,1460,2.38509316770186,0.82873552650792,0.783008018315351,0.831168831168831,0.750169,0,2,5079374,5077838,1536
4842821,1682.16,1723.25,1680,1460,2.60869565217391,0.909733000913973,0.92178531883368,0.909090909090909,0.94277,0,2,5087630,5085950,1680
4848661,1469.52,1574.32,1464,1460,2.27329192546584,0.794734650391819,0.84212102895473,0.792207792207792,0.476631,0,1,5094326,5092862,1464
4857421,1126.5,1098.05,1128,1460,1.75155279503106,0.609225178062485,0.587358984097097,0.61038961038961,0.437226,0,1,5100470,5099342,1128
4858881,1196.33,1126.5,1200,1460,1.86335403726708,0.64699010854105,0.602577201024889,0.649350649350649,0.48089,0,1,5101670,5100470,1200
4867641,1484.33,1414.57,1488,1460,2.31055900621118,0.802744082160221,0.756669002444543,0.805194805194805,0.721035,0,2,5109854,5108366,1488
4869101,1533.42,1484.33,1536,1460,2.38509316770186,0.829292563288572,0.793984391298068,0.831168831168831,0.762414,0,2,5111390,5109854,1536
4873481,1702.55,1675.07,1704,1460,2.64596273291925,0.920760165921247,0.896013308584786,0.922077922077922,0.903915,0,2,5116358,5114654,1704
4874941,1749.53,1702.55,1752,1460,2.72049689440994,0.946167532867874,0.910712661877431,0.948051948051948,0.943566,0,2,5118110,5116358,1752
4882241,1127.39,1571.89,1104,1460,1.71428571428571,0.609706501105962,0.84082119531204,0.597402597402597,0.463483,0,1,5126126,5125022,1104
4885161,1058.46,1105.17,1056,1460,1.63975155279503,0.572428301794956,0.591167550161276,0.571428571428571,0.416157,0,1,5128286,5127230,1056
4888081,1174.57,1147.32,1176,1460,1.82608695652174,0.635222030534269,0.613714047296827,0.636363636363636,0.468585,0,1,5130614,5129438,1176
4889541,1221.53,1174.57,1224,1460,1.90062111801242,0.660618581232728,0.628290371067736,0.662337662337662,0.493434,0,1,5131838,5130614,1224
4896841,1437.42,1388.39,1440,1460,2.2360248447205,0.777374572082182,0.74266503340519,0.779220779220779,0.706976,0,2,5138558,5137118,1440
4898301,1531.07,1437.42,1536,1460,2.38509316770186,0.828021654128832,0.768891717973543,0.831168831168831,0.73279,0,2,5140094,5138558,1536
4899761,1535.75,1531.07,1536,1460,2.38509316770186,0.830552656200144,0.818986129758702,0.831168831168831,0.791116,0,2,5141630,5140094,1536
4905601,1703.82,1700.39,1704,1460,2.64596273291925,0.921446997679915,0.909557254195039,0.922077922077922,0.933165,0,2,5148302,5146598,1704
4914361,1223.04,1204.87,1224,1460,1.90062111801242,0.661435207969412,0.644498173279058,0.662337662337662,0.489795,0,1,5157854,5156630,1224
4924581,1485.36,1435.19,1488,1460,2.31055900621118,0.803301118940873,0.767698866523667,0.805194805194805,0.709529,0,2,5167094,5165606,1488
4926041,1510.67,1485.36,1512,1460,2.34782608695652,0.816989080997475,0.794535349591061,0.818181818181818,0.733812,0,2,5168606,5167094,1512
4927501,1534.73,1510.67,1536,1460,2.38509316770186,0.830001027543576,0.808073946091673,0.831168831168831,0.779525,0,2,5170142,5168606,1536
4931881,1702.61,1676.22,1704,1460,2.64596273291925,0.920792614665751,0.896628456193467,0.922077922077922,0.90501,0,2,5175134,5173430,1704
4933341,1749.53,1702.61,1752,1460,2.72049689440994,0.946167532867874,0.910744756535275,0.948051948051948,0.932004,0,2,5176886,5175134,1752
4945021,1725.55,1679.04,1728,1460,2.6832298136646,0.933198851314445,0.898136905112144,0.935064935064935,0.91634,0,2,5190878,5189150,1728
4947941,1820.33,1750.68,1824,1460,2.83229813664596,0.984457051382587,0.936457926578121,0.987012987012987,0.948214,0,2,5194454,5192630,1824
4952321,1472.82,1640.45,1464,1460,2.27329192546584,0.796519331339538,0.877494691008682,0.792207792207792,0.767006,0,2,5199350,5197886,1464
4959621,1724.44,1656.84,1728,1460,2.6832298136646,0.932598549541121,0.886261881709789,0.935064935064935,0.910782,0,2,5207510,5205782,1728
4966921,1078.38,1503.65,1056,1460,1.63975155279503,0.583201284970283,0.804318871123901,0.571428571428571,0.470366,0,1,5215430,5214374,1056
4985901,1726.67,1701.35,1728,1460,2.6832298136646,0.933804561211853,0.910070768720546,0.935064935064935,0.913566,0,2,5234150,5232422,1728
4993201,1426.14,1618.79,1416,1460,2.19875776397516,0.771274208115431,0.865908519526925,0.766233766233766,0.734913,0,2,5242574,5241158,1416
5001961,1725.47,1677.42,1728,1460,2.6832298136646,0.933155586321773,0.897270349350351,0.935064935064935,0.923237,0,2,5252222,5250494,1728
5009261,1630.2,1595.94,1632,1460,2.53416149068323,0.881632388173514,0.853685803997925,0.883116883116883,0.726641,0,2,5260838,5259206,1632
5022401,1677.65,1632.91,1680,1460,2.60869565217391,0.90729393695209,0.873461462339594,0.909090909090909,0.910306,0,2,5274662,5272982,1680
5038461,1772.16,1699.19,1776,1460,2.75776397515528,0.958406117669964,0.908915361038155,0.961038961038961,0.935277,0,2,5293262,5291486,1776
5041381,1798.79,1775.81,1800,1460,2.79503105590062,0.972807952105653,0.949900239105201,0.974025974025974,0.946444,0,2,5296838,5295038,1800
5055981,1508.33,1438.62,1512,1460,2.34782608695652,0.815723579961819,0.769533611130427,0.818181818181818,0.729228,0,2,5311094,5309582,1512
5057441,1534.62,1508.33,1536,1460,2.38509316770186,0.829941538178652,0.806822254435749,0.831168831168831,0.753691,0,2,5312630,5311094,1536
5058901,1558.73,1534.62,1560,1460,2.42236024844721,0.842980525345174,0.82088506368115,0.844155844155844,0.799476,0,2,5314190,5312630,1560
5063281,1701.53,1654.62,1704,1460,2.64596273291925,0.920208537264679,0.885074379369554,0.922077922077922,0.916367,0,2,5319182,5317478,1704
5070581,1152.48,1617.6,1128,1460,1.75155279503106,0.623275484432715,0.865271975479681,0.61038961038961,0.400036,0,1,5327294,5326166,1128
5095401,1702.62,1676.39,1704,1460,2.64596273291925,0.920798022789835,0.896719391057359,0.922077922077922,0.918191,0,2,5350070,5348366,1704
5096861,1772.33,1702.62,1776,1460,2.75776397515528,0.958498055779392,0.910750105644915,0.961038961038961,0.931276,0,2,5351846,5350070,1776
5105621,1701.59,1655.85,1704,1460,2.64596273291925,0.920240986009183,0.88573231985536,0.922077922077922,0.919749,0,2,5361998,5360294,1704
5107081,1772.28,1701.59,1776,1460,2.75776397515528,0.958471015158972,0.910199147351923,0.961038961038961,0.949899,0,2,5363774,5361998,1776
5120221,1507.14,1414.7,1512,1460,2.34782608695652,0.815080013195823,0.756738540869872,0.818181818181818,0.716529,0,2,5377670,5376158,1512
5121681,1511.76,1507.14,1512,1460,2.34782608695652,0.81757856652263,0.806185710388506,0.818181818181818,0.772612,0,2,5379182,5377670,1512
5127521,1681.99,1719.71,1680,1460,2.60869565217391,0.909641062804545,0.919891734020872,0.909090909090909,0.939507,0,2,5385758,5384078,1680
5140661,1437.54,1390.82,1440,1460,2.2360248447205,0.77743946957119,0.74396486704788,0.779220779220779,0.700152,0,2,5399822,5398382,1440
5142121,1508.28,1437.54,1512,1460,2.34782608695652,0.815696539341399,0.768955907289232,0.818181818181818,0.730061,0,2,5401334,5399822,1512
5143581,1534.61,1508.28,1536,1460,2.38509316770186,0.829936130054568,0.806795508887546,0.831168831168831,0.778024,0,2,5402870,5401334,1536
5147961,1726.55,1699.02,1728,1460,2.6832298136646,0.933739663722844,0.908824426174263,0.935064935064935,0.935634,0,2,5407910,5406182,1728
5156721,1511.58,1503.66,1512,1460,2.34782608695652,0.817481220289118,0.804324220233542,0.818181818181818,0.75576,0,2,5418134,5416622,1512
5158181,1534.78,1511.58,1536,1460,2.38509316770186,0.830028068163996,0.808560715068977,0.831168831168831,0.788304,0,2,5419670,5418134,1536
5164021,1747.14,1654.73,1752,1460,2.72049689440994,0.944874991211798,0.885133219575602,0.948051948051948,0.926853,0,2,5426318,5424566,1752
5201981,1563.57,1631.4,1560,1460,2.42236024844721,0.845598057401829,0.872653746783848,0.844155844155844,0.758805,0,2,5470814,5469254,1560
5209281,1725.47,1677.41,1728,1460,2.6832298136646,0.933155586321773,0.89726500024071,0.935064935064935,0.923389,0,2,5478926,5477198,1728
5220961,1101.61,1056.15,1104,1460,1.71428571428571,0.595764357217412,0.564946214702563,0.597402597402597,0.414189,0,1,5490374,5489270,1104
5222421,1149.48,1101.61,1152,1460,1.7888198757764,0.621653047207515,0.589263267129186,0.623376623376624,0.471675,0,1,5491526,5490374,1152
5223881,1243.07,1149.48,1248,1460,1.93788819875776,0.672267680509662,0.614869454979219,0.675324675324675,0.48267,0,1,5492774,5491526,1248
5232641,1487.81,1484.27,1488,1460,2.31055900621118,0.804626109341453,0.793952296640224,0.805194805194805,0.716369,0,2,5501078,5499590,1488
5234101,1510.79,1487.81,1512,1460,2.34782608695652,0.817053978486482,0.795845881453032,0.818181818181818,0.772547,0,2,5502590,5501078,1512
5238481,1701.47,1653.36,1704,1460,2.64596273291925,0.920176088520175,0.884400391554826,0.922077922077922,0.902643,0,2,5507558,5505854,1704
5241401,1820.27,1749.47,1824,1460,2.83229813664596,0.984424602638083,0.935810684311596,0.987012987012987,0.948423,0,2,5511134,5509310,1824
5250161,1726.61,1700.24,1728,1460,2.6832298136646,0.933772112467349,0.909477017550429,0.935064935064935,0.926769,0,2,5521238,5519510,1728
5258921,833.223,1160.47,816,1460,1.26708074534161,0.450617337364188,0.620748126474348,0.441558441558442,0.236778,0,1,5529926,5529110,816
5280821,1508.33,1438.67,1512,1460,2.34782608695652,0.815723579961819,0.769560356678631,0.818181818181818,0.729476,0,2,5547710,5546198,1512
5282281,1534.62,1508.33,1536,1460,2.38509316770186,0.829941538178652,0.806822254435749,0.831168831168831,0.777791,0,2,5549246,5547710,1536
5292501,1570.91,1778.1,1560,1460,2.42236024844721,0.849567620479484,0.951125185212921,0.844155844155844,0.799025,0,2,5561102,5559542,1560
5302721,1845.59,1799.76,1848,1460,2.8695652173913,0.998117972818768,0.962711356694678,1,0.922462,0,2,5573150,5571302,1848
5305641,1157.15,1711.08,1128,1460,1.75155279503106,0.625801078379942,0.915275452400948,0.61038961038961,0.491994,0,1,5575982,5574854,1128
5330461,1825.13,1846.61,1824,1460,2.83229813664596,0.987052950942907,0.987771935361359,0.987012987012987,0.758079,0,2,5601830,5600006,1824
5337761,1507.25,1416.91,1512,1460,2.34782608695652,0.815139502560747,0.757920694100467,0.818181818181818,0.705846,0,2,5608886,5607374,1512
5359661,1148.22,1076.35,1152,1460,1.7888198757764,0.620971623572931,0.575751416176777,0.623376623376624,0.453209,0,1,5630294,5629142,1152
5361121,1220.21,1148.22,1224,1460,1.90062111801242,0.65990470885364,0.614195467164491,0.662337662337662,0.487284,0,1,5631518,5630294,1224
5369881,1508.21,1436.28,1512,1460,2.34782608695652,0.815658682472811,0.768281919474503,0.818181818181818,0.715074,0,2,5639702,5638190,1512
5371341,1511.81,1508.21,1512,1460,2.34782608695652,0.81760560714305,0.806758065120061,0.818181818181818,0.77203,0,2,5641214,5639702,1512
5372801,1603.19,1511.81,1608,1460,2.49689440993789,0.867025045022633,0.808683744590713,0.87012987012987,0.794812,0,2,5642822,5641214,1608
5377181,1702.62,1676.39,1704,1460,2.64596273291925,0.920798022789835,0.896719391057359,0.922077922077922,0.917988,0,2,5647814,5646110,1704
5378641,1772.33,1702.62,1776,1460,2.75776397515528,0.958498055779392,0.910750105644915,0.961038961038961,0.937195,0,2,5649590,5647814,1776
5391781,1507.15,1414.92,1512,1460,2.34782608695652,0.815085421319907,0.756856221281968,0.818181818181818,0.741131,0,2,5663486,5661974,1512
5393241,1557.36,1507.15,1560,1460,2.42236024844721,0.842239612345666,0.806191059498147,0.844155844155844,0.770452,0,2,5665046,5663486,1560
5399081,1701.53,1654.68,1704,1460,2.64596273291925,0.920208537264679,0.885106474027398,0.922077922077922,0.928796,0,2,5671622,5669918,1704
5400541,1795.08,1701.53,1800,1460,2.79503105590062,0.97080153807049,0.910167052694079,0.974025974025974,0.947518,0,2,5673422,5671622,1800
5406381,1542.25,1660.92,1536,1460,2.38509316770186,0.834067936854743,0.888444318443195,0.831168831168831,0.798256,0,2,5680166,5678630,1536
5412221,1725.53,1678.61,1728,1460,2.6832298136646,0.933188035066277,0.897906893397594,0.935064935064935,0.912995,0,2,5686814,5685086,1728
5416601,1822.68,1797.53,1824,1460,2.83229813664596,0.985727960542327,0.961518505244802,0.987012987012987,0.923632,0,2,5692190,5690366,1824
5419521,1681.5,1709.93,1680,1460,2.60869565217391,0.909376064724429,0.914660304792267,0.909090909090909,0.902581,0,2,5695574,5693894,1680
5438501,1485.41,1436.22,1488,1460,2.31055900621118,0.803328159561293,0.768249824816659,0.805194805194805,0.710198,0,2,5714966,5713478,1488
5439961,1510.67,1485.41,1512,1460,2.34782608695652,0.816989080997475,0.794562095139264,0.818181818181818,0.758079,0,2,5716478,5714966,1512
5441421,1580.33,1510.67,1584,1460,2.45962732919255,0.854662073366611,0.808073946091673,0.857142857142857,0.789232,0,2,5718062,5716478,1584
5445801,1723.14,1630.73,1728,1460,2.6832298136646,0.931895493410201,0.872295356437921,0.935064935064935,0.906591,0,2,5723030,5721302,1728
5456021,663.724,1038.49,644,1460,1,0.358950174952814,0.555499687077086,0.348484848484849,0.0719493,0,1,5733058,5732414,644
5457481,644.986,663.724,644,1460,1,0.348816432044217,0.355033244716417,0.348484848484849,0.0347797,0,1,5733702,5733058,644
5463321,741.48,693.609,744,1460,1.15527950310559,0.401001584580357,0.37101905887765,0.402597402597403,0.0816744,0,1,5736442,5735698,744
5467701,862.56,835.194,864,1460,1.3416149068323,0.466483150989416,0.446754427725505,0.467532467532468,0.205147,0,1,5738890,5738026,864
5469161,909.528,862.56,912,1460,1.41614906832298,0.491884028187143,0.461392801168246,0.493506493506494,0.268059,0,1,5739802,5738890,912
5475001,1103.82,1100.33,1104,1460,1.71428571428571,0.596959552639976,0.588578581095177,0.597402597402597,0.408574,0,1,5744050,5742946,1104
5476461,1149.59,1103.82,1152,1460,1.7888198757764,0.621712536572439,0.590445420359781,0.623376623376624,0.45743,0,1,5745202,5744050,1152
5486681,1463.76,1459.25,1464,1460,2.27329192546584,0.791619570919435,0.780568824319192,0.792207792207792,0.732618,0,2,5754730,5753266,1464
5488141,1555.19,1463.76,1560,1460,2.42236024844721,0.841066049419438,0.782981272767148,0.844155844155844,0.767047,0,2,5756290,5754730,1560
5492521,1701.42,1652.33,1704,1460,2.64596273291925,0.920149047899755,0.883849433261834,0.922077922077922,0.902291,0,2,5761234,5759530,1704
5493981,1749.47,1701.42,1752,1460,2.72049689440994,0.94613508412337,0.910108212488031,0.948051948051948,0.930916,0,2,5762986,5761234,1752
5501281,1403.34,1618.79,1392,1460,2.16149068322981,0.758943685203913,0.865908519526925,0.753246753246753,0.704141,0,2,5771410,5770018,1392
5510041,1656.96,1675.13,1656,1460,2.57142857142857,0.896104528222296,0.89604540324263,0.896103896103896,0.90693,0,2,5780842,5779186,1656
5521721,1703.76,1699.11,1704,1460,2.64596273291925,0.921414548935411,0.90887256816103,0.922077922077922,0.933548,0,2,5794594,5792890,1704
5529021,1151.4,1595.94,1128,1460,1.75155279503106,0.622691407031643,0.853685803997925,0.61038961038961,0.458331,0,1,5802730,5801602,1128
5530481,1083.57,1151.4,1080,1460,1.67701863354037,0.586008101369878,0.615896484030233,0.584415584415585,0.453332,0,1,5803810,5802730,1080
5542161,1485.47,1437.47,1488,1460,2.31055900621118,0.803360608305797,0.768918463521747,0.805194805194805,0.711292,0,2,5814394,5812906,1488
5543621,1510.67,1485.47,1512,1460,2.34782608695652,0.816989080997475,0.794594189797108,0.818181818181818,0.758517,0,2,5815906,5814394,1512
5549461,1748.27,1677.47,1752,1460,2.72049689440994,0.94548610923329,0.897297094898554,0.948051948051948,0.92801,0,2,5822554,5820802,1752
5556761,1396.44,1480.8,1392,1460,2.16149068322981,0.755212079585954,0.792096155594901,0.753246753246753,0.705167,0,2,5830786,5829394,1392
5559681,1487.77,1483.42,1488,1460,2.31055900621118,0.804604476845117,0.793497622320765,0.805194805194805,0.745227,0,2,5833762,5832274,1488
5561141,1556.39,1487.77,1560,1460,2.42236024844721,0.841715024309518,0.795824485014469,0.844155844155844,0.772091,0,2,5835322,5833762,1560
5566981,1725.53,1678.62,1728,1460,2.6832298136646,0.933188035066277,0.897912242507235,0.935064935064935,0.936326,0,2,5841970,5840242,1728
5584501,1486.56,1459.13,1488,1460,2.31055900621118,0.803950093830953,0.780504635003504,0.805194805194805,0.724487,0,2,5859442,5857954,1488
5585961,1533.53,1486.56,1536,1460,2.38509316770186,0.829352052653496,0.795177242747945,0.831168831168831,0.775795,0,2,5860978,5859442,1536
5591801,1748.28,1677.53,1752,1460,2.72049689440994,0.945491517357374,0.897329189556398,0.948051948051948,0.928452,0,2,5867650,5865898,1752
5600561,1461.42,1412.4,1464,1460,2.27329192546584,0.790354069883779,0.755508245652511,0.792207792207792,0.798835,0,2,5877682,5876218,1464
5610781,1680.96,1699.19,1680,1460,2.60869565217391,0.909084026023893,0.908915361038155,0.909090909090909,0.927496,0,2,5888986,5887306,1680
5619541,1249.15,1270.93,1248,1460,1.93788819875776,0.675555819952733,0.679834391565524,0.675324675324675,0.452394,0,1,5898562,5897314,1248
5621001,1088.46,1249.15,1080,1460,1.67701863354037,0.588652674046953,0.668184030768079,0.584415584415585,0.414957,0,1,5899642,5898562,1080
5632681,1483.13,1390.62,1488,1460,2.31055900621118,0.802095107270141,0.743857884855066,0.805194805194805,0.705951,0,2,5909938,5908450,1488
5634141,1510.56,1483.13,1512,1460,2.34782608695652,0.81692959163255,0.793342498141184,0.818181818181818,0.756381,0,2,5911450,5909938,1512
5635601,1580.33,1510.56,1584,1460,2.45962732919255,0.854662073366611,0.808015105885625,0.857142857142857,0.788552,0,2,5913034,5911450,1584
5641441,1748.33,1678.68,1752,1460,2.72049689440994,0.945518557977794,0.897944337165079,0.948051948051948,0.941547,0,2,5919730,5917978,1752
