#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
18398601,397.086,420.543,768,7585,,0.893327,0,2,2790367,2789599,768
18401521,416.45,433.975,792,7866,,0.894995,0,2,2790919,2790127,792
18402981,390.894,379.728,1004,7866,,0.899495,0,2,2791131,2790127,1004
18405901,354.532,362.262,864,8136,,0.902546,0,2,2791231,2790367,864
18408821,370.216,385.979,792,8136,,0.909291,0,2,2791711,2790919,792
18411741,362.939,364.232,892,8397,,0.916362,0,2,2792023,2791131,892
18413201,344.071,331.203,1004,8397,,0.916726,0,2,2792235,2791231,1004
18416121,339.062,349.803,828,8650,,0.923053,0,2,2792539,2791711,828
18419041,337.18,345.077,840,8650,,0.930748,0,2,2792863,2792023,840
18420501,342.532,328.443,1008,8896,,0.937673,0,2,2793243,2792235,1008
18423421,316.716,325.387,840,8896,,0.943906,0,2,2793379,2792539,840
18424881,337.126,325.214,996,9135,,0.926515,0,2,2793859,2792863,996
18424881,315.985,284.562,1164,9135,,0.933864,0,2,2794027,2792863,1164
18424881,292.987,248.992,1296,9135,,0.940477,0,2,2794159,2792863,1296
18424881,268.364,217.868,1392,7300,,0.94643,0,2,2794255,2792863,1392
18424881,250.048,145.954,2040,1460,,0.929947,0,2,2794903,2792863,2040
18436561,238.292,289.71,900,1460,,0.893952,0,2,2795059,2794159,900
18436561,244.506,253.496,1188,1460,,0.867557,0,2,2795347,2794159,1188
18438021,277.943,334.309,800,1460,,0.831801,0,2,2795859,2795059,800
18440941,312.7,392.521,556,2920,,0.817621,0,2,2796415,2795859,556
18443861,356.112,412.956,660,3650,,0.802859,0,2,2797075,2796415,660
18446781,392.598,443.836,648,4234,,0.803573,0,2,2797723,2797075,648
18449701,435.023,469.357,732,4737,,0.823216,0,2,2798455,2797723,732
18451161,407.146,410.687,944,5186,,0.840894,0,2,2798667,2797723,944
18454081,443.752,450.851,912,5597,,0.856805,0,2,2799367,2798455,912
18455541,429.783,420.995,1032,5977,,0.871124,0,2,2799699,2798667,1032
18457001,456.06,455.87,972,6333,,0.871012,0,2,2800339,2799367,972
18457001,420.053,398.887,1140,6333,,0.878911,0,2,2800507,2799367,1140
18457001,441.046,349.026,1728,6333,,0.89102,0,2,2801095,2799367,1728
18457001,387.415,305.398,1740,4380,,0.901918,0,2,2801107,2799367,1740
18457001,367.489,267.223,1968,1460,,0.907726,0,2,2801335,2799367,1968
18465761,389.052,449.82,780,1460,,0.893953,0,2,2801875,2801095,780
18465761,355.421,393.593,900,1460,,0.883558,0,2,2801995,2801095,900
18467221,407.993,441.893,896,1460,,0.846202,0,2,2802771,2801875,896
18470141,426.494,498.657,556,2920,,0.826582,0,2,2803327,2802771,556
18473061,452.682,505.825,636,3650,,0.820924,0,2,2803963,2803327,636
18475981,484.597,522.097,708,4234,,0.829831,0,2,2804671,2803963,708
18478901,523.022,545.335,792,4737,,0.846848,0,2,2805463,2804671,792
18480361,484.145,477.168,1004,5186,,0.861163,0,2,2805675,2804671,1004
18483281,506.627,516.522,876,5597,,0.875047,0,2,2806339,2805463,876
18484741,489.298,478.457,1032,5977,,0.887542,0,2,2806707,2805675,1032
18486201,502.136,501.649,960,6333,,0.884788,0,2,2807299,2806339,960
18486201,463.369,438.943,1152,6333,,0.880309,0,2,2807491,2806339,1152
18486201,478.948,384.075,1740,6333,,0.892278,0,2,2808079,2806339,1740
18486201,420.579,336.066,1752,4380,,0.903051,0,2,2808091,2806339,1752
18486201,390.507,294.058,1932,1460,,0.912746,0,2,2808271,2806339,1932
18494961,421.194,474.8,828,1460,,0.906471,0,2,2808907,2808079,828
18494961,380.544,415.45,924,1460,,0.908824,0,2,2809003,2808079,924
18496421,438.976,467.019,944,1460,,0.876941,0,2,2809851,2808907,944
18499341,459.604,526.642,604,2920,,0.876247,0,2,2810455,2809851,604
18502261,498.154,536.312,768,3650,,0.875623,0,2,2811223,2810455,768
18505181,531.885,565.273,768,4234,,0.87906,0,2,2811991,2811223,768
18508101,564.399,590.614,792,4737,,0.891154,0,2,2812783,2811991,792
18509561,520.349,516.787,1004,5186,,0.898039,0,2,2812995,2811991,1004
18512481,538.305,551.188,876,5597,,0.908235,0,2,2813659,2812783,876
18513941,520.017,508.79,1056,5977,,0.917412,0,2,2814051,2812995,1056
18515401,527.515,528.191,972,6333,,0.89467,0,2,2814631,2813659,972
18515401,490.076,462.167,1200,6333,,0.882203,0,2,2814859,2813659,1200
18515401,487.316,404.396,1668,6333,,0.844983,0,2,2815327,2813659,1668
18515401,427.902,353.847,1680,4380,,0.815485,0,2,2815339,2813659,1680
18515401,401.414,309.616,1896,1460,,0.788936,0,2,2815555,2813659,1896
18524161,390.237,479.414,540,1460,,0.771043,0,2,2815867,2815327,540
18524161,356.458,419.487,660,1460,,0.760938,0,2,2815987,2815327,660
18525621,396.9,434.551,800,1460,,0.753844,0,2,2816667,2815867,800
18528541,430.288,480.232,664,2920,,0.75946,0,2,2817331,2816667,664
18531461,468.002,503.203,732,3650,,0.778514,0,2,2818063,2817331,732
18534381,511.502,531.803,816,4234,,0.800663,0,2,2818879,2818063,816
18535841,561.564,567.328,912,4737,,0.814596,0,2,2819791,2818879,912
18535841,599.368,496.412,1776,1460,,0.833137,0,2,2820655,2818879,1776
18535841,525.947,434.36,1788,1460,,0.847823,0,2,2820667,2818879,1788
18541681,494.704,533.19,839,1460,,0.819041,0,2,2820943,2820104,839
18543141,537.366,571.416,836,1460,,0.792137,0,2,2821779,2820943,836
18546061,542.695,604.489,580,2920,,0.775923,0,2,2822359,2821779,580
18548981,552.858,601.428,624,3650,,0.767331,0,2,2822983,2822359,624
18551901,566.251,604.25,660,4234,,0.779598,0,2,2823643,2822983,660
18554821,592.97,611.218,780,4737,,0.800638,0,2,2824423,2823643,780
18556281,545.348,534.816,992,5186,,0.820574,0,2,2824635,2823643,992
18559201,555.68,565.464,840,5597,,0.838517,0,2,2825263,2824423,840
18560661,536.72,521.281,1032,5977,,0.853665,0,2,2825667,2824635,1032
18562121,533.13,534.621,912,6333,,0.868298,0,2,2826175,2825263,912
18562121,506.989,467.793,1236,6333,,0.881469,0,2,2826499,2825263,1236
18562121,506.615,409.319,1740,6333,,0.883322,0,2,2827003,2825263,1740
18562121,468.788,358.154,1944,1460,,0.87199,0,2,2827207,2825263,1944
18562121,426.69,313.385,2076,1460,,0.880791,0,2,2827339,2825263,2076
18570881,433.353,491.712,816,1460,,0.877712,0,2,2827819,2827003,816
18570881,380.684,430.248,828,1460,,0.87494,0,2,2827831,2827003,828
18572341,449.599,478.467,944,1460,,0.878446,0,2,2828763,2827819,944
18575261,492.899,536.659,796,2920,,0.890602,0,2,2829559,2828763,796
18578181,543.787,569.076,900,3650,,0.894542,0,2,2830459,2829559,900
18581101,579.313,610.442,828,4234,,0.905087,0,2,2831287,2830459,828
18584021,620.899,637.636,912,4737,,0.914579,0,2,2832199,2831287,912
18585481,569.787,557.932,1124,5186,,0.918121,0,2,2832411,2831287,1124
18588401,581.563,602.19,876,5597,,0.926309,0,2,2833075,2832199,876
18589861,551.868,553.417,1008,5977,,0.917678,0,2,2833419,2832411,1008
18592781,550.884,567.24,888,6333,,0.91491,0,2,2833963,2833075,888
18594241,510.024,496.335,1112,6333,,0.914419,0,2,2834187,2833075,1112
18595701,471.771,477.293,972,6669,,0.901977,0,2,2834391,2833419,972
18598621,456.8,485.631,780,6669,,0.908779,0,2,2834743,2833963,780
18601541,444.7,452.927,916,6988,,0.917901,0,2,2835103,2834187,916
18604461,447.612,465.811,828,7293,,0.926111,0,2,2835571,2834743,828
18607381,451.661,452.585,948,7585,,0.9265,0,2,2836051,2835103,948
18608841,452.203,454.512,936,7866,,0.93185,0,2,2836507,2835571,936
18608841,439.178,397.698,1284,7866,,0.938665,0,2,2836855,2835571,1284
18608841,385.78,347.986,1296,7866,,0.944799,0,2,2836867,2835571,1296
18667241,570.732,578.545,996,5977,,0.947334,0,2,2851635,2850639,996
18670161,549.39,581.727,792,6333,,0.937601,0,2,2852035,2851243,792
18671621,507.216,509.011,1004,6333,,0.930841,0,2,2852247,2851243,1004
18673081,484.314,494.385,936,6669,,0.930756,0,2,2852571,2851635,936
18676001,451.275,482.587,756,6669,,0.936681,0,2,2852791,2852035,756
18677461,446.866,448.763,960,6988,,0.942013,0,2,2853207,2852247,960
18678921,436.007,433.168,996,6988,,0.947811,0,2,2853567,2852571,996
18700821,366.531,364.715,996,8397,,0.946501,0,2,2856535,2855539,996
18703741,364.215,360.626,1012,8397,,0.922851,0,2,2856883,2855871,1012
18705201,358.688,338.548,1148,8650,,0.899566,0,2,2857203,2856055,1148
18708121,318.852,356.229,708,8650,,0.876609,0,2,2857243,2856535,708
18711041,317.995,355.201,672,8896,,0.853948,0,2,2857555,2856883,672
18713961,318.746,350.8,676,8896,,0.843553,0,2,2857879,2857203,676
18716881,281.903,311.95,660,9135,,0.836198,0,2,2857903,2857243,660
18719801,282.665,311.957,636,9135,,0.837578,0,2,2858191,2857555,636
18722721,295.332,313.462,696,9368,,0.83482,0,2,2858575,2857879,696
18725641,262.915,277.279,708,9368,,0.836338,0,2,2858611,2857903,708
18728561,272.051,278.619,756,9595,,0.845704,0,2,2858947,2858191,756
18731481,283.045,291.792,732,9595,,0.856134,0,2,2859307,2858575,732
18734401,255.164,259.818,756,9817,,0.863521,0,2,2859367,2858611,756
18737321,271.268,269.341,804,9817,,0.876168,0,2,2859751,2858947,804
18740241,283.86,280.673,816,10034,,0.888552,0,2,2860123,2859307,816
18743161,254.377,253.089,804,10034,,0.899697,0,2,2860171,2859367,804
18746081,275.08,269.453,840,10246,,0.906727,0,2,2860591,2859751,840
18747541,299.195,282.271,936,10246,,0.915054,0,2,2861059,2860123,936
18747541,284.296,246.987,1116,10246,,0.922549,0,2,2861239,2860123,1116
18747541,274.259,216.114,1320,10246,,0.930294,0,2,2861443,2860123,1320
18747541,241.476,189.1,1332,8760,,0.937265,0,2,2861455,2860123,1332
18747541,271.292,165.462,1812,1460,,0.943538,0,2,2861935,2860123,1812
18747541,240.38,144.779,1836,1460,,0.947184,0,2,2861959,2860123,1836
18750461,215.354,275.847,780,1460,,0.934419,0,2,2862223,2861443,780
18750461,213.935,241.366,984,3650,,0.936977,0,2,2862427,2861443,984
18760681,256.193,308.695,756,3650,,0.94328,0,2,2862979,2862223,756
18762141,250.669,270.108,968,3650,,0.948952,0,2,2863191,2862223,968
18765061,320.335,330.845,1020,4234,,0.941056,0,2,2863999,2862979,1020
18767981,376.293,416.989,768,4737,,0.946951,0,2,2864767,2863999,768
18769441,355.757,364.866,980,5186,,0.948256,0,2,2864979,2863999,980
18775281,411.806,419.619,956,6333,,0.942278,0,2,2866563,2865607,956
18775281,360.83,367.167,960,6333,,0.930051,0,2,2866567,2865607,960
18775281,339.726,321.271,1152,6333,,0.921046,0,2,2866759,2865607,1152
18775281,366.26,281.112,1704,6333,,0.895941,0,2,2867311,2865607,1704
18775281,321.978,245.973,1716,4380,,0.877347,0,2,2867323,2865607,1716
18775281,305.731,215.226,1908,2920,,0.858612,0,2,2867515,2865607,1908
18784041,321.514,401.323,636,1460,,0.855751,0,2,2867947,2867311,636
18785501,333.325,376.658,848,3650,,0.859176,0,2,2868363,2867515,848
18785501,313.159,329.575,1020,3650,,0.854258,0,2,2868535,2867515,1020
18785501,292.014,288.378,1164,3650,,0.847833,0,2,2868679,2867515,1164
18786961,282.013,306.331,944,3650,,0.840049,0,2,2868891,2867947,944
18788421,302.261,320.04,972,3650,,0.849044,0,2,2869335,2868363,972
18789881,321.478,346.035,900,4234,,0.86114,0,2,2869791,2868891,900
18791341,348.794,358.28,996,4737,,0.875026,0,2,2870331,2869335,996
18794261,343.194,370.495,844,5186,,0.887523,0,2,2870635,2869791,844
18795721,392.795,391.683,1044,5597,,0.898771,0,2,2871375,2870331,1044
18798641,357.696,380.723,852,5977,,0.908894,0,2,2871487,2870635,852
18800101,416.484,425.633,940,6333,,0.908004,0,2,2872315,2871375,940
18800101,383.923,372.429,1096,6333,,0.914204,0,2,2872471,2871375,1096
18800101,418.433,325.875,1756,1460,,0.922784,0,2,2873131,2871375,1756
18800101,367.629,285.141,1768,1460,,0.930505,0,2,2873143,2871375,1768
18800101,345.675,249.498,1960,1460,,0.926455,0,2,2873335,2871375,1960
18808861,327.966,387.811,808,1460,,0.900809,0,2,2873539,2872731,808
18810321,397.47,440.334,884,1460,,0.887728,0,2,2874423,2873539,884
18813241,436.786,495.793,712,2920,,0.875956,0,2,2875135,2874423,712
18816161,470.688,522.819,708,3650,,0.87336,0,2,2875843,2875135,708
18819081,506.352,545.966,756,4234,,0.885024,0,2,2876599,2875843,756
18822001,548.058,572.22,840,4737,,0.896522,0,2,2877439,2876599,840
18823461,506.051,500.693,1052,5186,,0.906869,0,2,2877651,2876599,1052
18826381,531.794,543.106,924,5597,,0.916182,0,2,2878363,2877439,924
18827841,505.32,501.718,1032,5977,,0.924564,0,2,2878683,2877651,1032
18829301,528.155,528.003,1008,6333,,0.898108,0,2,2879371,2878363,1008
18829301,486.136,462.003,1200,6333,,0.901297,0,2,2879563,2878363,1200
18829301,483.869,404.252,1668,6333,,0.892167,0,2,2880031,2878363,1668
18829301,424.885,353.721,1680,1460,,0.887951,0,2,2880043,2878363,1680
18829301,410.775,309.506,1992,1460,,0.874156,0,2,2880355,2878363,1992
18838061,408.928,479.318,720,1460,,0.87374,0,2,2880751,2880031,720
18838061,359.312,419.403,732,1460,,0.873366,0,2,2880763,2880031,732
18839521,432.398,456.978,956,1460,,0.865029,0,2,2881707,2880751,956
18842441,468.848,519.355,724,2920,,0.878526,0,2,2882431,2881707,724
18845361,518.242,544.936,864,3650,,0.875674,0,2,2883295,2882431,864
18848281,553.962,584.819,804,4234,,0.888106,0,2,2884099,2883295,804
18849741,598.717,612.217,912,4737,,0.889296,0,2,2885011,2884099,912
18849741,621.377,535.689,1692,1460,,0.883366,0,2,2885791,2884099,1692
18849741,545.205,468.728,1704,1460,,0.87603,0,2,2885803,2884099,1704
18855581,523.554,565.637,832,1460,,0.869427,0,2,2886175,2885343,832
18857041,573.11,598.933,920,1460,,0.855484,0,2,2887095,2886175,920
18859961,587.471,639.066,688,2920,,0.864936,0,2,2887783,2887095,688
18862881,616.037,645.183,816,3650,,0.878442,0,2,2888599,2887783,816
18865801,650.033,666.535,888,4234,,0.886598,0,2,2889487,2888599,888
18868721,678.279,694.218,876,4737,,0.897938,0,2,2890363,2889487,876
18870181,634.994,607.441,1208,5186,,0.898144,0,2,2890695,2889487,1208
18873101,622.12,641.011,864,5597,,0.90833,0,2,2891227,2890363,864
18874561,609.855,602.384,1056,5977,,0.909497,0,2,2891751,2890695,1056
18876021,588.123,593.586,960,6333,,0.911547,0,2,2892187,2891227,960
18876021,562.607,519.388,1344,6333,,0.915392,0,2,2892571,2891227,1344
18876021,549.281,454.465,1800,6333,,0.923853,0,2,2893027,2891227,1800
18876021,482.121,397.656,1812,4380,,0.931468,0,2,2893039,2891227,1812
18876021,463.856,347.949,2148,1460,,0.938321,0,2,2893375,2891227,2148
18884781,465.874,529.456,828,1460,,0.944489,0,2,2893855,2893027,828
18895001,630.472,647.071,996,4234,,0.948492,0,2,2897647,2896651,996
18897921,647.663,690.687,768,4737,,0.948643,0,2,2898415,2897647,768
18899381,593.205,604.352,980,5186,,0.940779,0,2,2898627,2897647,980
18902301,594.555,624.808,816,5597,,0.931701,0,2,2899231,2898415,816
18903761,564.735,573.207,960,5977,,0.921531,0,2,2899587,2898627,960
18906681,544.143,577.056,756,6333,,0.922378,0,2,2899987,2899231,756
18908141,502.625,504.924,968,6333,,0.92714,0,2,2900199,2899231,968
18909601,480.297,486.308,936,6669,,0.934426,0,2,2900523,2899587,936
18912521,453.76,475.52,804,6669,,0.940983,0,2,2900791,2899987,804
18913981,450.54,442.58,1020,6988,,0.946885,0,2,2901219,2900199,1020
18916901,435.223,427.757,1024,6988,,0.946196,0,2,2901547,2900523,1024
18924201,407.18,399.022,1044,7585,,0.9327,0,2,2902983,2901939,1044
18925661,382.283,388.144,940,7866,,0.92643,0,2,2903191,2902251,940
18925661,349.497,339.626,1060,7866,,0.916787,0,2,2903311,2902251,1060
18925661,352.31,297.173,1432,7866,,0.888108,0,2,2903683,2902251,1432
18925661,341.271,260.026,1696,5840,,0.872297,0,2,2903947,2902251,1696
18925661,300.112,227.523,1708,4380,,0.856067,0,2,2903959,2902251,1708
18925661,273.098,199.083,1792,2920,,0.837461,0,2,2904043,2902251,1792
18935881,270.461,353.197,612,2920,,0.826715,0,2,2904295,2903683,612
18937341,309.653,354.048,836,2920,,0.821043,0,2,2904879,2904043,836
18938801,306.947,341.292,872,3650,,0.813939,0,2,2905167,2904295,872
18940261,345.078,371.63,900,4234,,0.825545,0,2,2905779,2904879,900
18941721,336.444,361.176,888,4737,,0.842991,0,2,2906055,2905167,888
18944641,360.888,392.529,808,5186,,0.858691,0,2,2906587,2905779,808
18946101,378.277,377.963,1032,5597,,0.872822,0,2,2907087,2906055,1032
18949021,379.492,397.218,888,5977,,0.88554,0,2,2907475,2906587,888
18951941,401.056,410.066,940,6333,,0.896986,0,2,2908027,2907087,940
18954861,400.424,407.307,948,6669,,0.906287,0,2,2908423,2907475,948
18957781,416.371,425.394,924,6988,,0.915659,0,2,2908951,2908027,924
18960701,403.325,421.72,840,7293,,0.924093,0,2,2909263,2908423,840
18963621,424.909,435.005,888,7585,,0.927684,0,2,2909839,2908951,888
18965081,419.795,419.629,960,7866,,0.915915,0,2,2910223,2909263,960
18965081,419.821,367.176,1380,7866,,0.909324,0,2,2910643,2909263,1380
18965081,368.843,321.279,1392,7866,,0.903391,0,2,2910655,2909263,1392
18965081,360.238,281.119,1692,1460,,0.894052,0,2,2910955,2909263,1692
18965081,316.708,245.979,1704,1460,,0.887647,0,2,2910967,2909263,1704
18965081,329.62,215.232,2124,1460,,0.885882,0,2,2911387,2909263,2124
18975301,289.917,362.328,744,1460,,0.884294,0,2,2911399,2910655,744
18975301,282.178,317.037,972,1460,,0.888865,0,2,2911627,2910655,972
18976761,337.905,370.407,956,1460,,0.899978,0,2,2912355,2911399,956
18979681,414.667,443.606,952,2920,,0.90998,0,2,2913307,2912355,952
18982601,487.334,507.155,996,3650,,0.918982,0,2,2914303,2913307,996
18985521,549.417,568.261,984,4234,,0.923084,0,2,2915287,2914303,984
18988441,582.74,620.228,816,4737,,0.921776,0,2,2916103,2915287,816
18989901,536.397,542.7,1028,5186,,0.914598,0,2,2916315,2915287,1028
18992821,541.848,576.862,792,5597,,0.914138,0,2,2916895,2916103,792
18994281,520.117,531.255,948,5977,,0.913724,0,2,2917263,2916315,948
18997201,508.102,537.348,792,6333,,0.917352,0,2,2917687,2916895,792
18998661,471.089,470.179,1004,6333,,0.920617,0,2,2917899,2916895,1004
19000121,455.703,457.407,984,6669,,0.927555,0,2,2918247,2917263,984
19003041,430.74,453.231,816,6669,,0.9348,0,2,2918503,2917687,816
19004501,427.398,423.077,1008,6988,,0.94132,0,2,2918907,2917899,1008
19005961,420.473,413.692,1032,6988,,0.947188,0,2,2919279,2918247,1032
19027861,352.448,344.971,1020,8397,,0.945285,0,2,2922127,2921107,1020
19029321,355.892,346.35,1044,8397,,0.945756,0,2,2922507,2921463,1044
19042461,300.175,314.686,840,9135,,0.948711,0,2,2923735,2922895,840
19043921,289.153,275.35,1052,9135,,0.94984,0,2,2923947,2922895,1052
19073121,294.298,290.641,996,7592,,0.947284,0,2,2927563,2926567,996
19076041,296.511,300.311,940,7592,,0.949555,0,2,2927875,2926935,940
19143201,365.129,355.974,1016,7664,,0.942261,0,2,2938107,2937091,1016
19146121,369.488,378.977,876,7942,,0.929035,0,2,2938507,2937631,876
19149041,342.802,364.605,768,7942,,0.909131,0,2,2938663,2937895,768
19150501,351.952,345.529,972,8210,,0.883218,0,2,2939079,2938107,972
19153421,327.958,352.338,732,8210,,0.877896,0,2,2939239,2938507,732
19156341,300.463,327.796,684,8469,,0.875107,0,2,2939347,2938663,684
19157801,332.905,338.821,828,8469,,0.876596,0,2,2939907,2939079,828
19160721,300.792,316.469,744,8720,,0.881936,0,2,2939983,2939239,744
19163641,278.193,290.41,756,8720,,0.884743,0,2,2940103,2939347,756
19166561,327.419,324.109,868,8964,,0.894269,0,2,2940775,2939907,868
19169481,299.991,293.095,900,8964,,0.901842,0,2,2940883,2939983,900
19172401,265.493,271.458,804,9201,,0.911658,0,2,2940907,2940103,804
19175321,319.306,321.526,828,9201,,0.920492,0,2,2941603,2940775,828
19178241,294.393,294.835,840,9432,,0.928443,0,2,2941723,2940883,840
19181161,269.594,260.981,912,9432,,0.935598,0,2,2941819,2940907,912
19182621,325.894,315.358,936,9657,,0.942038,0,2,2942539,2941603,936
19182621,303.158,275.939,1080,9657,,0.947835,0,2,2942683,2941603,1080
19182621,353.763,241.446,1788,1460,,0.949051,0,2,2943391,2941603,1788
19182621,324.543,211.265,1908,1460,,0.927146,0,2,2943511,2941603,1908
19185541,301.975,341.982,795,1460,,0.904431,0,2,2943655,2942860,795
19187001,351.228,398.609,696,2920,,0.902988,0,2,2944351,2943655,696
19191381,308.824,348.783,708,4380,,0.90369,0,2,2944363,2943655,708
19194301,364.721,392.185,768,4866,,0.908321,0,2,2945119,2944351,768
19197221,322.131,343.162,792,4866,,0.910488,0,2,2945143,2944351,792
19200141,380.865,396.267,816,5304,,0.89244,0,2,2945935,2945119,816
19201601,359.757,349.734,1004,5705,,0.882196,0,2,2946147,2945143,1004
19204521,373.787,405.017,684,6078,,0.876976,0,2,2946619,2945935,684
19207441,358.564,380.89,724,6428,,0.888278,0,2,2946871,2946147,724
19210361,375.243,392.279,744,6759,,0.899451,0,2,2947363,2946619,744
19213281,371.838,374.744,840,7074,,0.906506,0,2,2947711,2946871,840
19216201,391.358,389.401,876,7375,,0.915855,0,2,2948239,2947363,876
